Chr	start	stop	V4	V5	V6	M24C1_MYC	M24C2_MYC	M24D1_MYC	M24D2_MYC	M24G1_MYC	M24G2_MYC	M24Q1_MYC	M24Q2_MYC
chr8	30723175	30723417	MYC_peak_14089	0	.	24	17	14	21	26	35	34	33
chr8	30724525	30724620	MYC_peak_14090	0	.	11	8	11	8	6	13	15	11
chr8	30725911	30726629	MYC_peak_14091	0	.	82	55	129	175	107	150	69	149
chr8	30727100	30728495	MYC_peak_14092	0	.	337	255	473	358	415	559	392	543
chr8	30742822	30745053	MYC_peak_14093	0	.	745	609	1099	1025	1087	1359	858	1352
chr8	30812616	30812984	MYC_peak_14094	0	.	51	50	44	47	61	93	48	58
chr8	30911185	30913386	MYC_peak_14095	0	.	341	240	569	465	506	576	381	591
chr8	30923691	30924192	MYC_peak_14096	0	.	70	62	111	129	150	185	123	209
chr8	31033588	31034789	MYC_peak_14097	0	.	276	189	440	401	316	550	307	603
chr8	32331657	32331932	MYC_peak_14098	0	.	24	21	19	28	39	56	30	36
chr8	33351294	33351914	MYC_peak_14099	0	.	86	123	99	92	135	130	82	201
chr8	33472113	33472317	MYC_peak_14100	0	.	36	24	36	31	54	38	28	35
chr8	33472320	33473231	MYC_peak_14101	0	.	187	134	191	193	235	272	219	263
chr8	33483104	33483415	MYC_peak_14102	0	.	52	33	63	66	57	101	44	80
chr8	33484490	33486785	MYC_peak_14103	0	.	666	578	987	912	945	1180	914	1235
chr8	33512921	33515113	MYC_peak_14104	0	.	379	324	503	461	462	660	436	578
chr8	33533526	33534178	MYC_peak_14105	0	.	88	90	139	157	129	154	97	139
chr8	33553925	33555162	MYC_peak_14106	0	.	174	145	227	236	204	243	163	338
chr8	33566416	33567230	MYC_peak_14107	0	.	121	76	186	188	128	184	196	226
chr8	34890960	34891321	MYC_peak_14108	0	.	34	31	54	42	29	52	46	57
chr8	37320918	37321459	MYC_peak_14109	0	.	59	67	53	79	87	141	59	131
chr8	37361169	37361710	MYC_peak_14110	0	.	65	48	84	69	116	130	62	81
chr8	37550940	37551773	MYC_peak_14111	0	.	133	130	189	229	230	277	121	190
chr8	37695190	37695921	MYC_peak_14112	0	.	104	65	101	89	125	146	93	139
chr8	37736313	37738094	MYC_peak_14113	0	.	424	339	590	550	466	668	523	714
chr8	37762032	37763186	MYC_peak_14114	0	.	255	190	342	272	260	321	239	322
chr8	37796547	37797087	MYC_peak_14115	0	.	35	29	64	72	38	60	29	62
chr8	37821461	37822523	MYC_peak_14116	0	.	182	163	234	241	278	262	185	310
chr8	37849656	37850217	MYC_peak_14117	0	.	65	83	120	86	89	126	82	125
chr8	37881443	37882332	MYC_peak_14118	0	.	104	93	149	166	218	177	122	207
chr8	37897644	37897989	MYC_peak_14119	0	.	41	28	26	31	53	63	30	36
chr8	37898907	37900926	MYC_peak_14120	0	.	390	274	590	527	592	614	403	679
chr8	37904062	37904465	MYC_peak_14121	0	.	38	56	75	67	64	58	39	53
chr8	38029636	38033238	MYC_peak_14122	0	.	1141	962	1891	1555	1598	1906	1385	2068
chr8	38104583	38106008	MYC_peak_14123	0	.	358	245	556	446	435	709	459	564
chr8	38134313	38136027	MYC_peak_14124	0	.	146	110	254	300	226	250	200	267
chr8	38150504	38151363	MYC_peak_14125	0	.	113	110	158	113	196	250	197	220
chr8	38175873	38177675	MYC_peak_14126	0	.	324	299	510	352	398	496	345	503
chr8	38231027	38232237	MYC_peak_14127	0	.	156	137	230	212	285	269	209	269
chr8	38268672	38269394	MYC_peak_14128	0	.	130	74	188	133	191	166	129	219
chr8	38381120	38383430	MYC_peak_14129	0	.	501	358	659	509	533	695	519	735
chr8	38385305	38387076	MYC_peak_14130	0	.	171	144	281	247	316	376	222	363
chr8	38431164	38431500	MYC_peak_14131	0	.	28	24	57	40	69	73	30	86
chr8	38442187	38442513	MYC_peak_14132	0	.	49	43	48	62	54	76	35	37
chr8	38770221	38770589	MYC_peak_14133	0	.	62	60	103	68	103	104	69	108
chr8	38786720	38788134	MYC_peak_14134	0	.	263	174	400	392	282	408	357	444
chr8	38830415	38831428	MYC_peak_14135	0	.	107	123	172	165	139	256	125	210
chr8	38834059	38834574	MYC_peak_14136	0	.	65	51	70	50	68	91	81	120
chr8	38900072	38901755	MYC_peak_14137	0	.	220	181	335	255	308	356	246	380
chr8	38902074	38902434	MYC_peak_14138	0	.	53	46	42	61	57	55	69	81
chr8	38902868	38903176	MYC_peak_14139	0	.	17	22	24	32	28	24	23	31
chr8	38936927	38937578	MYC_peak_14140	0	.	86	65	76	102	103	146	98	126
chr8	38938462	38938743	MYC_peak_14141	0	.	21	19	35	40	35	36	20	48
chr8	38957671	38957980	MYC_peak_14142	0	.	26	45	16	34	46	55	23	55
chr8	38996172	38997562	MYC_peak_14143	0	.	207	182	224	252	315	400	272	336
chr8	39107357	39107928	MYC_peak_14144	0	.	101	70	123	146	109	177	144	152
chr8	41139726	41140160	MYC_peak_14145	0	.	58	35	55	28	54	63	34	82
chr8	41250862	41251267	MYC_peak_14146	0	.	50	21	56	94	55	100	45	63
chr8	41264350	41264583	MYC_peak_14147	0	.	21	19	26	29	54	70	7	36
chr8	41490325	41491139	MYC_peak_14148	0	.	115	68	147	161	123	151	125	143
chr8	41529280	41529390	MYC_peak_14149	0	.	4	15	16	11	15	28	6	17
chr8	41569597	41570435	MYC_peak_14150	0	.	88	84	78	67	130	148	77	88
chr8	41577271	41578994	MYC_peak_14151	0	.	413	287	483	455	376	601	428	571
chr8	41792253	41792883	MYC_peak_14152	0	.	75	44	110	73	105	129	102	143
chr8	41828052	41829018	MYC_peak_14153	0	.	337	358	561	487	506	743	492	697
chr8	42050663	42051333	MYC_peak_14154	0	.	106	55	148	122	133	142	93	130
chr8	42051713	42052758	MYC_peak_14155	0	.	232	184	327	243	283	347	264	427
chr8	42151907	42153854	MYC_peak_14156	0	.	552	462	724	682	561	823	598	946
chr8	42217370	42217693	MYC_peak_14157	0	.	12	8	29	24	51	41	20	59
chr8	42270175	42272411	MYC_peak_14158	0	.	560	500	786	710	709	899	631	919
chr8	42277597	42277672	MYC_peak_14159	0	.	7	3	14	4	5	11	2	6
chr8	42337812	42338677	MYC_peak_14160	0	.	147	145	174	172	209	208	173	235
chr8	42391260	42392639	MYC_peak_14161	0	.	270	179	478	400	417	449	361	516
chr8	42405814	42407276	MYC_peak_14162	0	.	136	112	177	211	204	222	178	241
chr8	42412560	42413375	MYC_peak_14163	0	.	244	235	301	323	345	413	277	445
chr8	42539954	42543853	MYC_peak_14164	0	.	1278	936	1573	1340	1546	1720	1413	2021
chr8	42554717	42555920	MYC_peak_14165	0	.	81	131	142	127	126	176	107	159
chr8	42741959	42742252	MYC_peak_14166	0	.	34	35	33	38	48	58	45	51
chr8	42760758	42761457	MYC_peak_14167	0	.	124	99	96	115	174	190	109	189
chr8	42763262	42763425	MYC_peak_14168	0	.	23	10	26	27	24	35	16	24
chr8	42789526	42790419	MYC_peak_14169	0	.	94	83	107	133	157	167	88	142
chr8	42804857	42805391	MYC_peak_14170	0	.	66	80	84	100	98	139	84	83
chr8	42842472	42843705	MYC_peak_14171	0	.	374	307	433	392	361	548	306	475
chr8	42893532	42894438	MYC_peak_14172	0	.	104	78	146	147	115	138	90	156
chr8	42895653	42898248	MYC_peak_14173	0	.	479	366	686	592	555	640	497	650
chr8	43055635	43057567	MYC_peak_14174	0	.	730	517	914	798	749	1032	790	1186
chr8	43091461	43092155	MYC_peak_14175	0	.	46	59	87	74	59	127	84	158
chr8	43092822	43093189	MYC_peak_14176	0	.	29	21	35	59	52	64	51	44
chr8	43093423	43094342	MYC_peak_14177	0	.	142	109	249	283	170	269	243	262
chr8	43140081	43141477	MYC_peak_14178	0	.	357	303	540	406	389	468	405	595
chr8	43163048	43163522	MYC_peak_14179	0	.	94	47	63	67	92	102	50	100
chr8	47260536	47261505	MYC_peak_14180	0	.	285	166	312	288	259	429	278	367
chr8	47369617	47370111	MYC_peak_14181	0	.	30	36	60	65	87	85	33	76
chr8	47405913	47407204	MYC_peak_14182	0	.	217	214	274	312	312	448	228	433
chr8	47513691	47514048	MYC_peak_14183	0	.	68	55	74	61	111	120	61	100
chr8	47734975	47735512	MYC_peak_14184	0	.	95	81	105	108	124	187	102	148
chr8	47736466	47739056	MYC_peak_14185	0	.	912	560	1082	994	810	1179	855	1411
chr8	47959132	47962315	MYC_peak_14186	0	.	943	882	1744	1563	1466	1929	1271	1804
chr8	48007386	48009943	MYC_peak_14187	0	.	843	726	1132	868	999	1229	940	1253
chr8	48650994	48651651	MYC_peak_14188	0	.	46	69	77	89	101	95	60	84
chr8	48651715	48652341	MYC_peak_14189	0	.	59	47	63	97	84	75	73	97
chr8	48652562	48653663	MYC_peak_14190	0	.	225	165	307	335	279	367	278	359
chr8	48673118	48674139	MYC_peak_14191	0	.	120	122	152	187	189	245	165	187
chr8	48695154	48695817	MYC_peak_14192	0	.	70	69	48	80	72	125	84	79
chr8	51366105	51367042	MYC_peak_14193	0	.	242	138	185	226	268	336	243	323
chr8	51897683	51900344	MYC_peak_14194	0	.	868	629	1161	1068	993	1254	1128	1351
chr8	51962403	51962882	MYC_peak_14195	0	.	113	58	68	88	86	98	66	171
chr8	52713013	52714859	MYC_peak_14196	0	.	270	225	296	335	356	352	315	414
chr8	53842919	53843672	MYC_peak_14197	0	.	188	153	240	203	249	331	160	283
chr8	53845921	53846728	MYC_peak_14198	0	.	103	68	100	120	171	208	126	240
chr8	53877829	53878139	MYC_peak_14199	0	.	43	21	53	49	49	56	31	46
chr8	53945192	53945888	MYC_peak_14200	0	.	135	96	159	117	119	153	117	147
chr8	54021331	54022873	MYC_peak_14201	0	.	299	216	446	387	418	536	389	512
chr8	54023146	54023234	MYC_peak_14202	0	.	9	3	17	17	22	13	17	19
chr8	54100651	54102485	MYC_peak_14203	0	.	717	527	1029	901	840	1062	877	1349
chr8	54134234	54136595	MYC_peak_14204	0	.	926	678	1191	1252	1224	1511	1049	1623
chr8	54153388	54153533	MYC_peak_14205	0	.	13	13	14	23	24	35	24	27
chr8	54161966	54162773	MYC_peak_14206	0	.	214	131	200	200	184	330	200	294
chr8	55625007	55625453	MYC_peak_14207	0	.	64	53	65	63	88	98	65	95
chr8	55772130	55774547	MYC_peak_14208	0	.	732	536	1089	978	1067	1365	776	1362
chr8	55844030	55844879	MYC_peak_14209	0	.	132	114	123	167	123	178	135	228
chr8	55879063	55881495	MYC_peak_14210	0	.	430	304	478	503	466	710	420	662
chr8	55883946	55884534	MYC_peak_14211	0	.	55	58	110	110	114	115	55	99
chr8	55885457	55886702	MYC_peak_14212	0	.	180	167	329	318	278	384	228	396
chr8	55930502	55931037	MYC_peak_14213	0	.	97	120	142	170	178	217	128	235
chr8	55939375	55940197	MYC_peak_14214	0	.	102	82	161	167	172	176	133	210
chr8	55972964	55973640	MYC_peak_14215	0	.	56	81	120	176	150	182	86	181
chr8	55974901	55975275	MYC_peak_14216	0	.	42	49	64	61	68	71	39	59
chr8	56073764	56075170	MYC_peak_14217	0	.	429	370	644	496	519	653	448	672
chr8	56211564	56212827	MYC_peak_14218	0	.	246	198	373	276	277	354	239	406
chr8	56558356	56559081	MYC_peak_14219	0	.	92	86	97	145	99	195	92	168
chr8	56992729	56994099	MYC_peak_14220	0	.	280	252	430	429	328	498	419	524
chr8	57397528	57397940	MYC_peak_14221	0	.	42	49	47	63	58	63	73	113
chr8	57441614	57441729	MYC_peak_14222	0	.	6	19	20	25	16	36	16	28
chr8	57444985	57445730	MYC_peak_14223	0	.	65	79	104	105	91	160	75	122
chr8	57448183	57448704	MYC_peak_14224	0	.	56	40	80	80	69	96	64	56
chr8	57462200	57463358	MYC_peak_14225	0	.	204	124	184	182	267	266	170	331
chr8	57518902	57519215	MYC_peak_14226	0	.	51	48	53	64	71	79	51	63
chr8	58145745	58146402	MYC_peak_14227	0	.	75	79	145	108	140	166	105	147
chr8	58172675	58172840	MYC_peak_14228	0	.	12	22	33	28	37	38	17	33
chr8	58392625	58393160	MYC_peak_14229	0	.	64	44	57	80	73	80	67	85
chr8	58396807	58397129	MYC_peak_14230	0	.	32	26	41	46	42	69	38	67
chr8	58397533	58398349	MYC_peak_14231	0	.	141	128	106	118	103	156	103	191
chr8	58411249	58411574	MYC_peak_14232	0	.	81	55	78	65	84	83	37	97
chr8	58553372	58553633	MYC_peak_14233	0	.	24	23	30	17	34	42	28	36
chr8	58657527	58660549	MYC_peak_14234	0	.	968	772	1246	1044	1170	1402	1174	1505
chr8	59262710	59263246	MYC_peak_14235	0	.	66	98	87	65	97	115	120	132
chr8	60516201	60518903	MYC_peak_14236	0	.	767	573	920	877	881	973	763	1016
chr8	60582995	60584888	MYC_peak_14237	0	.	459	427	699	660	713	930	532	939
chr8	60651690	60653396	MYC_peak_14238	0	.	656	507	942	653	792	937	618	968
chr8	60678136	60678473	MYC_peak_14239	0	.	55	45	52	60	43	42	48	52
chr8	60679013	60680359	MYC_peak_14240	0	.	304	257	343	301	267	423	317	379
chr8	60807914	60808272	MYC_peak_14241	0	.	80	77	84	72	98	127	71	90
chr8	60908822	60910871	MYC_peak_14242	0	.	394	272	621	482	475	590	421	647
chr8	60911468	60912310	MYC_peak_14243	0	.	159	122	203	229	218	255	163	254
chr8	60916341	60917017	MYC_peak_14244	0	.	130	123	119	148	145	261	140	188
chr8	60926781	60927020	MYC_peak_14245	0	.	31	17	36	27	24	51	16	46
chr8	60946642	60946714	MYC_peak_14246	0	.	13	6	12	30	25	25	11	16
chr8	60950875	60951463	MYC_peak_14247	0	.	98	85	89	115	149	171	114	170
chr8	60979444	60979841	MYC_peak_14248	0	.	42	37	41	53	43	53	60	80
chr8	60981352	60981653	MYC_peak_14249	0	.	37	23	52	43	47	75	63	58
chr8	60998865	60999163	MYC_peak_14250	0	.	19	25	23	28	49	53	23	43
chr8	60999407	60999744	MYC_peak_14251	0	.	31	34	51	40	73	92	46	58
chr8	61004455	61004946	MYC_peak_14252	0	.	53	75	76	96	88	88	53	69
chr8	61139115	61139426	MYC_peak_14253	0	.	43	58	48	73	66	71	50	51
chr8	61468689	61469031	MYC_peak_14254	0	.	59	55	68	34	100	92	52	87
chr8	61714047	61715455	MYC_peak_14255	0	.	393	245	556	475	483	562	389	600
chr8	61734828	61735472	MYC_peak_14256	0	.	54	63	73	82	97	119	76	92
chr8	62102539	62103120	MYC_peak_14257	0	.	111	56	137	124	129	192	99	164
chr8	63038469	63039719	MYC_peak_14258	0	.	215	178	359	315	354	415	259	462
chr8	63168021	63169320	MYC_peak_14259	0	.	368	252	498	457	459	553	431	631
chr8	65633124	65634802	MYC_peak_14260	0	.	264	219	415	381	372	436	331	427
chr8	65643827	65645248	MYC_peak_14261	0	.	281	243	508	439	315	482	321	482
chr8	65806377	65807028	MYC_peak_14262	0	.	170	140	191	198	210	288	175	238
chr8	65840552	65841462	MYC_peak_14263	0	.	126	105	186	178	134	225	149	185
chr8	65841501	65842951	MYC_peak_14264	0	.	551	392	782	644	640	882	626	844
chr8	65948432	65949704	MYC_peak_14265	0	.	238	181	334	376	376	455	300	466
chr8	65950032	65952271	MYC_peak_14266	0	.	452	317	555	542	452	536	438	763
chr8	65980864	65982271	MYC_peak_14267	0	.	219	194	293	325	303	396	252	294
chr8	66008864	66010814	MYC_peak_14268	0	.	260	206	292	313	378	424	290	439
chr8	66021103	66023350	MYC_peak_14269	0	.	519	465	632	700	730	954	532	870
chr8	66112420	66113298	MYC_peak_14270	0	.	225	135	299	270	280	375	260	369
chr8	66113596	66113841	MYC_peak_14271	0	.	43	30	34	46	29	43	48	63
chr8	66114455	66114750	MYC_peak_14272	0	.	45	45	60	49	78	64	49	88
chr8	66124305	66124669	MYC_peak_14273	0	.	38	35	37	26	30	43	55	60
chr8	66428602	66431024	MYC_peak_14274	0	.	996	704	1194	1183	1194	1622	1064	1443
chr8	66488790	66489607	MYC_peak_14275	0	.	95	51	119	123	135	150	92	117
chr8	66612769	66614301	MYC_peak_14276	0	.	331	214	446	470	492	578	396	506
chr8	66666308	66667322	MYC_peak_14277	0	.	164	158	263	200	244	269	180	268
chr8	66667616	66667906	MYC_peak_14278	0	.	51	30	51	30	55	66	65	73
chr8	66674554	66674944	MYC_peak_14279	0	.	38	27	40	57	77	66	46	50
chr8	66711831	66714059	MYC_peak_14280	0	.	436	313	536	433	562	663	478	747
chr8	66736286	66736608	MYC_peak_14281	0	.	36	14	38	35	47	68	26	41
chr8	66775143	66775804	MYC_peak_14282	0	.	184	138	298	251	253	270	189	341
chr8	66923652	66926344	MYC_peak_14283	0	.	731	536	1120	862	893	1089	808	1126
chr8	67061786	67065181	MYC_peak_14284	0	.	897	656	1084	1061	1043	1305	890	1479
chr8	67342921	67344810	MYC_peak_14285	0	.	417	345	508	471	487	556	460	604
chr8	69643834	69644351	MYC_peak_14286	0	.	60	57	41	67	100	154	28	60
chr8	69833457	69834324	MYC_peak_14287	0	.	135	106	191	193	150	179	107	165
chr8	70216951	70217514	MYC_peak_14288	0	.	137	70	114	161	146	201	156	196
chr8	70401895	70403778	MYC_peak_14289	0	.	472	271	502	477	419	549	484	675
chr8	70607518	70608720	MYC_peak_14290	0	.	221	166	254	264	260	297	271	425
chr8	70668630	70669805	MYC_peak_14291	0	.	267	187	409	329	343	399	255	408
chr8	71046818	71047741	MYC_peak_14292	0	.	171	144	170	184	282	347	187	235
chr8	73008890	73009261	MYC_peak_14293	0	.	34	26	82	63	49	63	43	55
chr8	73291532	73296014	MYC_peak_14294	0	.	1755	1369	2637	2186	2236	2729	2198	2900
chr8	73356293	73356663	MYC_peak_14295	0	.	45	50	42	46	69	77	28	37
chr8	73745910	73747631	MYC_peak_14296	0	.	340	198	411	382	335	478	380	517
chr8	73793659	73793965	MYC_peak_14297	0	.	45	22	40	73	87	78	32	70
chr8	73877452	73879395	MYC_peak_14298	0	.	370	295	506	523	500	634	441	572
chr8	73895958	73896140	MYC_peak_14299	0	.	22	21	34	26	27	43	24	40
chr8	73970948	73973129	MYC_peak_14300	0	.	490	389	721	701	755	932	586	815
chr8	73975569	73977077	MYC_peak_14301	0	.	247	222	394	364	371	508	324	488
chr8	74051264	74053312	MYC_peak_14302	0	.	404	365	528	616	617	772	482	716
chr8	74129658	74130228	MYC_peak_14303	0	.	82	86	80	110	92	118	78	133
chr8	74147240	74147450	MYC_peak_14304	0	.	21	13	21	38	30	38	24	37
chr8	74321585	74322055	MYC_peak_14305	0	.	58	51	78	45	83	107	58	82
chr8	75157747	75158272	MYC_peak_14306	0	.	83	78	104	109	91	181	84	151
chr8	75217059	75217303	MYC_peak_14307	0	.	21	11	41	37	23	48	19	32
chr8	75407228	75407457	MYC_peak_14308	0	.	21	24	35	27	40	49	29	30
chr8	77000311	77000840	MYC_peak_14309	0	.	83	79	103	89	101	120	77	131
chr8	78665639	78666065	MYC_peak_14310	0	.	55	45	45	60	90	121	46	35
chr8	79767925	79768794	MYC_peak_14311	0	.	184	131	191	178	162	266	164	221
chr8	80029640	80030586	MYC_peak_14312	0	.	435	309	517	410	466	599	400	575
chr8	80134158	80135155	MYC_peak_14313	0	.	99	124	194	210	178	227	169	295
chr8	80164946	80165718	MYC_peak_14314	0	.	155	116	185	179	152	244	170	203
chr8	80170494	80171841	MYC_peak_14315	0	.	324	256	419	398	343	511	352	467
chr8	80296772	80297652	MYC_peak_14316	0	.	159	133	173	274	233	269	165	284
chr8	80404996	80405622	MYC_peak_14317	0	.	127	111	147	165	200	233	118	185
chr8	80425537	80425909	MYC_peak_14318	0	.	40	43	35	56	62	59	55	48
chr8	80485174	80487784	MYC_peak_14319	0	.	644	479	805	775	674	940	722	1145
chr8	80488046	80488105	MYC_peak_14320	0	.	5	8	11	12	12	7	16	16
chr8	80488336	80488666	MYC_peak_14321	0	.	17	33	23	43	70	43	26	53
chr8	80874368	80874486	MYC_peak_14322	0	.	11	14	36	30	7	10	10	12
chr8	81026157	81026874	MYC_peak_14323	0	.	72	62	117	125	134	177	107	174
chr8	81093182	81094439	MYC_peak_14324	0	.	201	146	181	202	219	339	180	284
chr8	81106069	81106142	MYC_peak_14325	0	.	4	5	10	6	4	12	2	5
chr8	81106497	81107768	MYC_peak_14326	0	.	180	152	229	253	225	370	194	260
chr8	81111536	81112276	MYC_peak_14327	0	.	139	90	215	155	158	219	179	216
chr8	81132749	81132851	MYC_peak_14328	0	.	13	4	4	9	11	11	6	9
chr8	81153935	81154772	MYC_peak_14329	0	.	134	109	145	131	195	298	94	171
chr8	81226415	81226761	MYC_peak_14330	0	.	45	48	47	93	63	90	63	94
chr8	81227324	81227752	MYC_peak_14331	0	.	41	52	71	96	110	111	59	108
chr8	81279690	81282385	MYC_peak_14332	0	.	1141	812	1748	1368	1353	1705	1340	1725
chr8	81685930	81686363	MYC_peak_14333	0	.	76	84	129	95	99	171	76	140
chr8	81720119	81721367	MYC_peak_14334	0	.	157	137	223	187	208	255	130	262
chr8	85107094	85108078	MYC_peak_14335	0	.	116	94	216	193	138	217	117	249
chr8	85176497	85178752	MYC_peak_14336	0	.	601	537	970	712	682	1013	777	1023
chr8	85219624	85220845	MYC_peak_14337	0	.	211	196	243	253	241	326	249	372
chr8	85244965	85245932	MYC_peak_14338	0	.	125	157	262	186	230	260	193	317
chr8	85463103	85464363	MYC_peak_14339	0	.	183	170	342	288	253	316	239	257
chr8	85467145	85467547	MYC_peak_14340	0	.	33	26	35	88	52	80	51	92
chr8	85467755	85468415	MYC_peak_14341	0	.	128	63	117	193	145	193	127	188
chr8	86342440	86343215	MYC_peak_14342	0	.	209	152	317	269	284	274	257	400
chr8	86507840	86508990	MYC_peak_14343	0	.	301	241	399	412	359	496	330	481
chr8	89757419	89758392	MYC_peak_14344	0	.	233	176	301	253	235	315	273	319
chr8	89901719	89903151	MYC_peak_14345	0	.	386	306	535	487	504	467	396	759
chr8	89983435	89984819	MYC_peak_14346	0	.	453	283	711	598	506	746	390	666
chr8	90001021	90001874	MYC_peak_14347	0	.	222	137	254	235	242	360	222	324
chr8	90644833	90646560	MYC_peak_14348	0	.	333	283	534	449	460	476	445	542
chr8	91029205	91029674	MYC_peak_14349	0	.	36	68	69	69	65	76	66	85
chr8	91040383	91041259	MYC_peak_14350	0	.	149	95	282	191	188	218	132	260
chr8	91070090	91071014	MYC_peak_14351	0	.	307	205	344	403	300	460	342	416
chr8	92965342	92966067	MYC_peak_14352	0	.	148	76	166	110	152	225	100	195
chr8	93739576	93741269	MYC_peak_14353	0	.	423	299	664	619	645	698	443	694
chr8	93916219	93917747	MYC_peak_14354	0	.	383	259	443	362	327	463	362	569
chr8	94115219	94115682	MYC_peak_14355	0	.	69	67	81	79	127	127	82	93
chr8	94474775	94475196	MYC_peak_14356	0	.	40	27	80	79	81	88	74	82
chr8	94553369	94554661	MYC_peak_14357	0	.	251	256	324	370	331	493	301	449
chr8	94668749	94669055	MYC_peak_14358	0	.	32	25	31	34	65	83	54	36
chr8	94719342	94720996	MYC_peak_14359	0	.	393	335	686	456	557	702	501	697
chr8	94822876	94823941	MYC_peak_14360	0	.	216	171	316	204	276	301	261	472
chr8	94894659	94897230	MYC_peak_14361	0	.	803	722	1658	1185	1182	1599	1052	1375
chr8	94949573	94949787	MYC_peak_14362	0	.	16	16	24	28	28	26	36	36
chr8	95024357	95025958	MYC_peak_14363	0	.	513	359	715	526	645	875	510	728
chr8	95026021	95026040	MYC_peak_14364	0	.	6	2	5	6	5	6	7	6
chr8	95087598	95088255	MYC_peak_14365	0	.	77	80	161	154	153	195	101	168
chr8	95130972	95131582	MYC_peak_14366	0	.	71	60	88	84	80	139	72	106
chr8	95133214	95134998	MYC_peak_14367	0	.	309	252	468	445	395	540	406	555
chr8	95212945	95213252	MYC_peak_14368	0	.	23	27	23	31	44	34	21	45
chr8	95213659	95215145	MYC_peak_14369	0	.	199	182	214	259	290	303	196	297
chr8	95268530	95270596	MYC_peak_14370	0	.	753	565	1020	947	783	1052	817	1190
chr8	95302355	95302770	MYC_peak_14371	0	.	51	41	37	44	79	103	58	90
chr8	95940434	95941381	MYC_peak_14372	0	.	117	89	102	147	178	211	150	257
chr8	96145221	96145842	MYC_peak_14373	0	.	88	72	97	125	108	114	111	164
chr8	96159732	96160117	MYC_peak_14374	0	.	62	61	82	55	60	109	72	113
chr8	96234685	96235910	MYC_peak_14375	0	.	142	97	160	213	203	280	147	224
chr8	96260793	96263809	MYC_peak_14376	0	.	1141	841	1724	1370	1463	1854	1363	1919
chr8	96454433	96454868	MYC_peak_14377	0	.	113	57	63	95	115	135	75	107
chr8	96493532	96494486	MYC_peak_14378	0	.	170	131	187	203	141	202	196	276
chr8	96494902	96495185	MYC_peak_14379	0	.	74	31	65	81	89	72	54	72
chr8	96495493	96495647	MYC_peak_14380	0	.	16	13	18	25	23	29	32	18
chr8	96570312	96570800	MYC_peak_14381	0	.	33	44	94	118	114	117	63	144
chr8	96571005	96571504	MYC_peak_14382	0	.	85	47	116	128	103	99	79	124
chr8	96619670	96621308	MYC_peak_14383	0	.	273	336	430	503	467	646	351	541
chr8	96621556	96621640	MYC_peak_14384	0	.	15	7	16	15	14	23	6	13
chr8	96642370	96643204	MYC_peak_14385	0	.	115	54	132	139	146	178	98	185
chr8	96643621	96643929	MYC_peak_14386	0	.	38	43	43	56	36	56	32	47
chr8	96644099	96644178	MYC_peak_14387	0	.	10	11	16	13	19	17	14	19
chr8	96644322	96645927	MYC_peak_14388	0	.	464	368	738	603	583	770	495	754
chr8	96735629	96736067	MYC_peak_14389	0	.	45	33	54	75	38	37	47	60
chr8	96894173	96894580	MYC_peak_14390	0	.	34	37	61	58	51	62	34	79
chr8	97637930	97638072	MYC_peak_14391	0	.	10	14	10	19	26	19	16	16
chr8	97639992	97640153	MYC_peak_14392	0	.	17	19	16	41	19	32	19	40
chr8	97643136	97646749	MYC_peak_14393	0	.	1038	850	1377	1314	1280	1724	1122	1777
chr8	97697243	97698170	MYC_peak_14394	0	.	218	148	249	292	322	307	246	368
chr8	97775199	97777104	MYC_peak_14395	0	.	441	307	733	504	571	856	554	754
